title,director,country,link,festival,year,distinction,reward
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Critics Choice Awards,2022,Nommé,Best Production Design
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Critics Choice Awards,2022,Nommé,Best Adapted Screenplay
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Critics Choice Awards,2022,Nommé,Best Supporting Actress
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Critics Choice Awards,2022,Nommé,Best Cinematography
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Critics Choice Awards,2022,Nommé,Best Young Actor/Actress
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Critics Choice Awards,2022,Nommé,Best Costume Design
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Critics Choice Awards,2022,Lauréat,Best Editing
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Critics Choice Awards,2022,Nommé,Best Director
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Critics Choice Awards,2022,Lauréat,Best Supporting Actress
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Critics Choice Awards,2022,Nommé,Best Picture
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Critics Choice Awards,2022,Nommé,Best Acting Ensemble
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,CinEuphoria Awards,2022,Nommé,Best Costume Design - International Competition
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,CinEuphoria Awards,2022,Lauréat,Best Art Direction - International Competition
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,CinEuphoria Awards,2022,Lauréat,Top Ten of the Year - Audience Award
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,CinEuphoria Awards,2022,Nommé,Best Supporting Actor - International Competition
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,CinEuphoria Awards,2022,Nommé,Best Supporting Actor - International Competition
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Black Reel Awards,2022,Lauréat,"Outstanding Breakthrough Performance, Female"
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Black Reel Awards,2022,Nommé,Outstanding Cinematography
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Black Reel Awards,2022,Nommé,Outstanding Costume Design
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Black Reel Awards,2022,Nommé,Outstanding Production Design
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Black Reel Awards,2022,Nommé,Outstanding Film
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Black Reel Awards,2022,Nommé,Outstanding Supporting Actress
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Capri Hollywood International Film Festival,2021,Lauréat,Best Supporting Actress
WEST SIDE STORY,Steven Spielberg,États-Unis,/fr/fr/films/west-side-story-2021,Capri Hollywood International Film Festival,2021,Lauréat,Best Ensemble Cast
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Academy Awards,2022,Nommé,Meilleure interprétation masculine
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Academy Awards,2022,Nommé,Best Editing
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Indiewire Critics' Poll,2021,Nommé,Best First Feature
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,American Film Institute Awards,2022,Lauréat,Movie of the Year
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Directors Guild of America,2022,Nommé,Outstanding Directorial Achievement in First-Time Feature Film
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Writers Guild of America,2022,Nommé,Adapted Screenplay
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Screen Actors Guild Awards,2022,Nommé,Outstanding Performance by a Male Actor in a Leading Role
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Golden Globes (USA),2022,Nommé,Best Picture – Musical/Comedy
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Golden Globes (USA),2022,Lauréat,Best Actor - Motion Picture – Musical/Comedy
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Golden Globes (USA),2022,Nommé,Best Motion Picture - Musical or Comedy
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Golden Globes (USA),2022,Lauréat,Best Actor in a Motion Picture - Musical or Comedy
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,San Francisco Film Critics Circle,2022,Nommé,Best Actor
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,London Critics Circle Film Awards,2022,Nommé,Actor of the Year
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,London Critics Circle Film Awards,2022,Lauréat,British/Irish Actor of the Year
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Toronto Film Critics Association Awards,2022,Nommé,Best Actor
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Chicago Film Critics Association Awards,2021,Nommé,Best Actor
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Vancouver Film Critics Circle,2022,Lauréat,Best Actor
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Mill Valley Film Festival,2021,Lauréat,Variety Screenwriters to Watch
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Austin Film Critics Association,2022,Nommé,Best Actor
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Seattle Film Critics Awards,2022,Nommé,Best Actor
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,AACTA International Awards,2022,Nommé,Best Lead Actor
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Palm Springs International Film Festival,2022,Lauréat,Actor (Desert Palm Achievement Award)
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Women Film Critics Circle Awards,2021,Nommé,Best Actor
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Critics Choice Awards,2022,Nommé,Best Actor
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Critics Choice Awards,2022,Nommé,Best Picture
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Black Reel Awards,2022,Nommé,"Outstanding Breakthrough Performance, Male"
"TICK, TICK... BOOM!",Lin-Manuel Miranda,États-Unis,/fr/fr/films/tick-tick-boom,Capri Hollywood International Film Festival,2021,Lauréat,Master of Comedy Award
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,Academy Awards,2022,Nommé,Meilleur film
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,Academy Awards,2022,Nommé,Best Cinematography
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,Academy Awards,2022,Nommé,Best Production Design
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,Academy Awards,2022,Nommé,Best Costume Design
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,American Film Institute Awards,2022,Lauréat,Movie of the Year
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,National Board of Review,2022,Lauréat,Top Films
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,National Board of Review,2021,,Sélection Officielle
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,BAFTA Awards,2022,Nommé,Best Costume Design
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,BAFTA Awards,2022,Nommé,Cinematography
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,BAFTA Awards,2022,Nommé,Production Design
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,BAFTA Awards,2022,Nommé,Best Cinematography
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,BAFTA Awards,2022,Nommé,Costume Design
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,BAFTA Awards,2022,Nommé,Best Production Design
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,Writers Guild of America,2022,Nommé,Adapted Screenplay
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,Screen Actors Guild Awards,2022,Nommé,Outstanding Performance by a Female Actor in a Supporting Role
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,San Francisco Film Critics Circle,2022,Lauréat,Best Production Design
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,San Francisco Film Critics Circle,2022,Nommé,Best Cinematography
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,Vancouver Film Critics Circle,2022,Nommé,Best Actor
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,Seattle Film Critics Awards,2022,Nommé,Best Production Design
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,Rio de Janeiro International Film Festival,2021,,Sélection Officielle
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,Critics Choice Awards,2022,Nommé,Best Costume Design
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,Critics Choice Awards,2022,Nommé,Best Visual Effects
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,Critics Choice Awards,2022,Nommé,Best Director
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,Critics Choice Awards,2022,Nommé,Best Hair & Makeup
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,Critics Choice Awards,2022,Nommé,Best Picture
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,Critics Choice Awards,2022,Nommé,Best Production Design
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,Critics Choice Awards,2022,Nommé,Best Cinematography
NIGHTMARE ALLEY,Guillermo del Toro,États-Unis,/fr/fr/films/nightmare-alley-2020,Critics Choice Awards,2022,Nommé,Best Score
LES MITCHELL CONTRE LES MACHINES,Mike Rianda & 1 de plus,États-Unis,/fr/fr/films/connected-2020,Academy Awards,2022,Nommé,Best Animated Feature
LES MITCHELL CONTRE LES MACHINES,Mike Rianda & 1 de plus,États-Unis,/fr/fr/films/connected-2020,BAFTA Awards,2022,Nommé,Animated Film
LES MITCHELL CONTRE LES MACHINES,Mike Rianda & 1 de plus,États-Unis,/fr/fr/films/connected-2020,BAFTA Awards,2022,Nommé,Best Animated Feature Film
LES MITCHELL CONTRE LES MACHINES,Mike Rianda & 1 de plus,États-Unis,/fr/fr/films/connected-2020,New York Film Critics Circle Awards,2021,Lauréat,Best Animated Film
LES MITCHELL CONTRE LES MACHINES,Mike Rianda & 1 de plus,États-Unis,/fr/fr/films/connected-2020,San Francisco Film Critics Circle,2022,Nommé,Best Animated Feature
LES MITCHELL CONTRE LES MACHINES,Mike Rianda & 1 de plus,États-Unis,/fr/fr/films/connected-2020,Toronto Film Critics Association Awards,2022,Nommé,Best Animated Film
LES MITCHELL CONTRE LES MACHINES,Mike Rianda & 1 de plus,États-Unis,/fr/fr/films/connected-2020,Austin Film Critics Association,2022,Lauréat,Best Voice Performance
LES MITCHELL CONTRE LES MACHINES,Mike Rianda & 1 de plus,États-Unis,/fr/fr/films/connected-2020,Austin Film Critics Association,2022,Lauréat,Best Animated Film
LES MITCHELL CONTRE LES MACHINES,Mike Rianda & 1 de plus,États-Unis,/fr/fr/films/connected-2020,Seattle Film Critics Awards,2022,Nommé,Best Animated Feature
LES MITCHELL CONTRE LES MACHINES,Mike Rianda & 1 de plus,États-Unis,/fr/fr/films/connected-2020,Critics Choice Awards,2022,Lauréat,Best Animated Feature
LES MITCHELL CONTRE LES MACHINES,Mike Rianda & 1 de plus,États-Unis,/fr/fr/films/connected-2020,Black Reel Awards,2022,Lauréat,Outstanding Voice Performance
LES MITCHELL CONTRE LES MACHINES,Mike Rianda & 1 de plus,États-Unis,/fr/fr/films/connected-2020,Black Reel Awards,2022,Nommé,Outstanding Voice Perfornance
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,Academy Awards,2022,Lauréat,Best Original Song
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,Academy Awards,2022,Nommé,Best Visual Effects
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,Academy Awards,2022,Nommé,Best Sound
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,BAFTA Awards,2022,Nommé,Special Visual Effects
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,BAFTA Awards,2022,Nommé,Best Cinematography
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,BAFTA Awards,2022,Lauréat,Editing
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,BAFTA Awards,2022,Nommé,Best Editing
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,BAFTA Awards,2022,Nommé,Meilleur film britannique
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,BAFTA Awards,2022,Nommé,Best Sound
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,BAFTA Awards,2022,Nommé,Cinematography
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,BAFTA Awards,2022,Nommé,Best Achievement in Special Visual Effects
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,BAFTA Awards,2022,Nommé,Sound
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,BAFTA Awards,2022,Nommé,Outstanding British Film of the Year
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,Screen Actors Guild Awards,2022,Lauréat,Outstanding Performance by a Stunt Ensemble in a Motion Picture
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,Golden Globes (USA),2022,Lauréat,Best Song Motion Picture
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,Golden Globes (USA),2022,Lauréat,Best Original Song - Motion Picture
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,Stockholm International Film Festival,2021,,Sélection Officielle
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,London Critics Circle Film Awards,2022,Nommé,Technical Achievement Award - Stunts
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,Austin Film Critics Association,2022,Lauréat,Best Stunts
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,Zurich Film Festival,2021,,Sélection Officielle
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,Seattle Film Critics Awards,2022,Nommé,Best Action Choreography
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,Camerimage,2021,,Sélection Officielle
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,Awards of the Japanese Academy,2022,Lauréat,Outstanding Foreign Language Film
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,Critics Choice Awards,2022,Lauréat,Best Song
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,Critics Choice Awards,2022,Nommé,Best Visual Effects
MOURIR PEUT ATTENDRE,Cary Joji Fukunaga,Royaume-Uni,/fr/fr/films/no-time-to-die-2021,Capri Hollywood International Film Festival,2021,Lauréat,Best Original Song
LUCA,Enrico Casarosa,États-Unis,/fr/fr/films/luca-2021,Academy Awards,2022,Nommé,Best Animated Feature
LUCA,Enrico Casarosa,États-Unis,/fr/fr/films/luca-2021,BAFTA Awards,2022,Nommé,Animated Film
LUCA,Enrico Casarosa,États-Unis,/fr/fr/films/luca-2021,BAFTA Awards,2022,Nommé,Best Animated Feature Film
LUCA,Enrico Casarosa,États-Unis,/fr/fr/films/luca-2021,Golden Globes (USA),2022,Nommé,Best Animated Feature Film
LUCA,Enrico Casarosa,États-Unis,/fr/fr/films/luca-2021,Golden Globes (USA),2022,Nommé,Best Picture – Animated
LUCA,Enrico Casarosa,États-Unis,/fr/fr/films/luca-2021,San Francisco Film Critics Circle,2022,Nommé,Best Animated Feature
LUCA,Enrico Casarosa,États-Unis,/fr/fr/films/luca-2021,Chicago Film Critics Association Awards,2021,Nommé,Best Animated Film
LUCA,Enrico Casarosa,États-Unis,/fr/fr/films/luca-2021,Austin Film Critics Association,2022,Nommé,Best Animated Film
LUCA,Enrico Casarosa,États-Unis,/fr/fr/films/luca-2021,Seattle Film Critics Awards,2022,Nommé,Best Animated Feature
LUCA,Enrico Casarosa,États-Unis,/fr/fr/films/luca-2021,Critics Choice Awards,2022,Nommé,Best Animated Feature
LUCA,Enrico Casarosa,États-Unis,/fr/fr/films/luca-2021,Black Reel Awards,2022,Nommé,Outstanding Voice Performance
LUCA,Enrico Casarosa,États-Unis,/fr/fr/films/luca-2021,Capri Hollywood International Film Festival,2021,Lauréat,Best Animated Feature
HOUSE OF GUCCI,Ridley Scott,États-Unis,/fr/fr/films/house-of-gucci,Academy Awards,2022,Nommé,Best Makeup and Hairstyling
HOUSE OF GUCCI,Ridley Scott,États-Unis,/fr/fr/films/house-of-gucci,BAFTA Awards,2022,Nommé,Best Leading Actress
HOUSE OF GUCCI,Ridley Scott,États-Unis,/fr/fr/films/house-of-gucci,BAFTA Awards,2022,Nommé,Outstanding British Film of the Year
HOUSE OF GUCCI,Ridley Scott,États-Unis,/fr/fr/films/house-of-gucci,BAFTA Awards,2022,Nommé,Meilleur film britannique
HOUSE OF GUCCI,Ridley Scott,États-Unis,/fr/fr/films/house-of-gucci,BAFTA Awards,2022,Nommé,Leading Actress
HOUSE OF GUCCI,Ridley Scott,États-Unis,/fr/fr/films/house-of-gucci,BAFTA Awards,2022,Nommé,Best Make Up & Hair
HOUSE OF GUCCI,Ridley Scott,États-Unis,/fr/fr/films/house-of-gucci,BAFTA Awards,2022,Nommé,Make Up & Hair
