film_id,original_name,cnc_agrement_year,allocine_id,allocine_title,allocine_url
4160,LA rEINE DES POMMES,2009,173115,La Reine des pommes,https://www.allocine.fr/film/fichefilm_gen_cfilm=173115.html
4161,LA rELIGIEUSE PORTUGAISE,2009,269903,Lettre de la religieuse portugaise,https://www.allocine.fr/film/fichefilm_gen_cfilm=269903.html
4162,Rendez-vous avec un ange,2009,142455,Rendez-vous avec un ange,https://www.allocine.fr/film/fichefilm_gen_cfilm=142455.html
4163,LE rEVE ITALIEN,2009,137311,Le Rêve italien,https://www.allocine.fr/film/fichefilm_gen_cfilm=137311.html
4164,LES rEVEURS DE MARS,2009,181700,Les Rêveurs de Mars,https://www.allocine.fr/film/fichefilm_gen_cfilm=181700.html
4165,LES rEVOLTES DE L'ILE DU DIABLE,2009,147125,Les Révoltés de l'île du Diable,https://www.allocine.fr/film/fichefilm_gen_cfilm=147125.html
4166,Rien de personnel,2009,140331,Rien de personnel,https://www.allocine.fr/film/fichefilm_gen_cfilm=140331.html
4167,LA rIVIERE TUMEN,2009,179505,La Rivière Tumen,https://www.allocine.fr/film/fichefilm_gen_cfilm=179505.html
4168,Robert mitchum est mort,2009,180611,Robert Mitchum est mort,https://www.allocine.fr/film/fichefilm_gen_cfilm=180611.html
4169,Rubber,2009,179625,Rubber,https://www.allocine.fr/film/fichefilm_gen_cfilm=179625.html
4170,Sans laisser de traces,2009,143767,Sans laisser de traces,https://www.allocine.fr/film/fichefilm_gen_cfilm=143767.html
4171,Sans queue ni tete,2009,173034,Sans queue ni tête,https://www.allocine.fr/film/fichefilm_gen_cfilm=173034.html
4172,Sea rex,2009,188765,Océanosaures 3D : Voyage au Temps des Dinosaures,https://www.allocine.fr/film/fichefilm_gen_cfilm=188765.html
4173,LES sECRETS,2009,228087,Les Animaux Fantastiques : les Secrets de Dumbledore,https://www.allocine.fr/film/fichefilm_gen_cfilm=228087.html
4174,LE sENTIMENT DE LA CHAIR,2009,186976,Le Sentiment de la chair,https://www.allocine.fr/film/fichefilm_gen_cfilm=186976.html
4175,Severn la voix de nos enfants,2009,184372,"Severn, la voix de nos enfants",https://www.allocine.fr/film/fichefilm_gen_cfilm=184372.html
4176,LE sIFFLEUR,2009,129241,Le Siffleur,https://www.allocine.fr/film/fichefilm_gen_cfilm=129241.html
4177,Simon werner a disparu…,2009,177054,Simon Werner a disparu…,https://www.allocine.fr/film/fichefilm_gen_cfilm=177054.html
4178,Singularites d'une jeune fille blonde,2009,140981,Singularités d'une jeune fille blonde,https://www.allocine.fr/film/fichefilm_gen_cfilm=140981.html
4179,Six cents kilos d'or pur,2009,Not found,Not found,Not found
4180,Solutions locales pour un desordre global,2009,146945,Solutions locales pour un désordre global,https://www.allocine.fr/film/fichefilm_gen_cfilm=146945.html
4181,Sombras (les ombres,2009,172996,Sombras (Les ombres),https://www.allocine.fr/film/fichefilm_gen_cfilm=172996.html
4182,Sound of noise,2009,142320,Sound Of Noise,https://www.allocine.fr/film/fichefilm_gen_cfilm=142320.html
4183,"Squat, la ville est a nous",2009,197373,"Squat, la ville est à nous!",https://www.allocine.fr/film/fichefilm_gen_cfilm=197373.html
4184,Stretch,2009,139363,Stretch,https://www.allocine.fr/film/fichefilm_gen_cfilm=139363.html
4185,Suerte,2009,58276,La suerte dormida,https://www.allocine.fr/film/fichefilm_gen_cfilm=58276.html
4186,Sweet valentine,2009,138965,Sweet Valentine,https://www.allocine.fr/film/fichefilm_gen_cfilm=138965.html
4187,Temoin indesirable,2009,142075,Témoin indésirable,https://www.allocine.fr/film/fichefilm_gen_cfilm=142075.html
4188,LA tETE AILLEURS,2009,186719,La Tête ailleurs,https://www.allocine.fr/film/fichefilm_gen_cfilm=186719.html
4189,Tete de turc,2009,142905,Tête de Turc,https://www.allocine.fr/film/fichefilm_gen_cfilm=142905.html
4190,LA tETE EN FRICHE,2009,170300,La Tête en friche,https://www.allocine.fr/film/fichefilm_gen_cfilm=170300.html
4191,The ghost writer,2009,132406,The Ghost Writer,https://www.allocine.fr/film/fichefilm_gen_cfilm=132406.html
4192,"Thelma, louise et chantal",2009,138822,"Thelma, Louise et Chantal",https://www.allocine.fr/film/fichefilm_gen_cfilm=138822.html
4193,"Titeuf, le film",2009,135847,"Titeuf, le film (3D)",https://www.allocine.fr/film/fichefilm_gen_cfilm=135847.html
4194,Toscan,2009,181284,Toscan,https://www.allocine.fr/film/fichefilm_gen_cfilm=181284.html
4195,Totally spies ! le film,2009,136357,Totally Spies! Le film,https://www.allocine.fr/film/fichefilm_gen_cfilm=136357.html
4196,Tournee,2009,1000000776,La Tournée,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000000776.html
4197,Tout ce qui brille,2009,137386,Tout ce qui brille,https://www.allocine.fr/film/fichefilm_gen_cfilm=137386.html
4198,Toutes les filles pleurent,2009,137126,Toutes les filles pleurent,https://www.allocine.fr/film/fichefilm_gen_cfilm=137126.html
4199,LA tRAQUE,2009,224214,L’Affaire SK1,https://www.allocine.fr/film/fichefilm_gen_cfilm=224214.html
4200,Tresor,2009,7158,Le Trésor de la Sierra Madre,https://www.allocine.fr/film/fichefilm_gen_cfilm=7158.html
4201,Tu n'aimeras point,2009,145886,Tu n'aimeras point,https://www.allocine.fr/film/fichefilm_gen_cfilm=145886.html
4202,Un balcon sur la mer,2009,145167,Un balcon sur la mer,https://www.allocine.fr/film/fichefilm_gen_cfilm=145167.html
4203,Un homme qui crie,2009,180361,Un Homme qui crie,https://www.allocine.fr/film/fichefilm_gen_cfilm=180361.html
4204,Un poison violent,2009,140498,Un Poison Violent,https://www.allocine.fr/film/fichefilm_gen_cfilm=140498.html
4205,Un soir au club,2009,146431,Un soir au club,https://www.allocine.fr/film/fichefilm_gen_cfilm=146431.html
4206,Une affaire de negres,2009,140467,Une affaire de nègres,https://www.allocine.fr/film/fichefilm_gen_cfilm=140467.html
4207,Une execution ordinaire,2009,129328,Une exécution ordinaire,https://www.allocine.fr/film/fichefilm_gen_cfilm=129328.html
4208,Une petite zone de turbulences,2009,144618,Une petite zone de turbulences,https://www.allocine.fr/film/fichefilm_gen_cfilm=144618.html
4209,Une vie toute neuve,2009,146223,Une vie toute neuve,https://www.allocine.fr/film/fichefilm_gen_cfilm=146223.html
4210,Venus noire,2009,137366,Vénus noire,https://www.allocine.fr/film/fichefilm_gen_cfilm=137366.html
4211,Vertige,2009,287214,A la folie,https://www.allocine.fr/film/fichefilm_gen_cfilm=287214.html
4212,LE vILLAGE DES OMBRES,2009,134278,Le Village des ombres,https://www.allocine.fr/film/fichefilm_gen_cfilm=134278.html
4213,Visage,2009,944,Un si doux visage,https://www.allocine.fr/film/fichefilm_gen_cfilm=944.html
4214,Viva riva !,2009,189955,Viva Riva !,https://www.allocine.fr/film/fichefilm_gen_cfilm=189955.html
4215,Womb,2009,212136,Womb Raider,https://www.allocine.fr/film/fichefilm_gen_cfilm=212136.html
4216,"Yves saint laurent - pierre berge, l'amour fou",2009,178067,L’Amour fou,https://www.allocine.fr/film/fichefilm_gen_cfilm=178067.html
4217,13 m²,2008,180314,Time Out,https://www.allocine.fr/film/fichefilm_gen_cfilm=180314.html
4218,35 rhums,2008,111438,35 Rhums,https://www.allocine.fr/film/fichefilm_gen_cfilm=111438.html
4219,36 vues du pic st-loup,2008,137187,36 vues du Pic Saint-Loup,https://www.allocine.fr/film/fichefilm_gen_cfilm=137187.html
4220,57000 km entre nous,2008,130944,57000 km entre nous,https://www.allocine.fr/film/fichefilm_gen_cfilm=130944.html
4221,Les 7 jours,2008,147087,Les Trois prochains jours,https://www.allocine.fr/film/fichefilm_gen_cfilm=147087.html
4222,7 minutes au paradis,2008,169744,7 minutes au paradis,https://www.allocine.fr/film/fichefilm_gen_cfilm=169744.html
4223,8 fois debout,2008,137938,8 fois debout,https://www.allocine.fr/film/fichefilm_gen_cfilm=137938.html
4224,9 mm,2008,180314,Time Out,https://www.allocine.fr/film/fichefilm_gen_cfilm=180314.html
4225,A l'origine,2008,133525,À l'origine,https://www.allocine.fr/film/fichefilm_gen_cfilm=133525.html
4226,Adieu gary,2008,138072,Adieu Gary,https://www.allocine.fr/film/fichefilm_gen_cfilm=138072.html
4227,L'aFFAIRE FAREWELL,2008,111721,L'Affaire Farewell,https://www.allocine.fr/film/fichefilm_gen_cfilm=111721.html
4228,"Algerie, histoires a ne pas dire",2008,133459,"Algérie, histoires à ne pas dire",https://www.allocine.fr/film/fichefilm_gen_cfilm=133459.html
4229,"Allez, raconte !",2008,181910,Allez raconte !,https://www.allocine.fr/film/fichefilm_gen_cfilm=181910.html
4230,Amer,2008,4742,Riz amer,https://www.allocine.fr/film/fichefilm_gen_cfilm=4742.html
4231,L'aPPEL DES ARENES,2008,127483,L'Appel des arènes,https://www.allocine.fr/film/fichefilm_gen_cfilm=127483.html
4232,L'aRBRE ET LA FORÊT,2008,137566,L'Arbre et la forêt,https://www.allocine.fr/film/fichefilm_gen_cfilm=137566.html
4233,L'aRMÉE DU CRIME,2008,135212,L'Armée du crime,https://www.allocine.fr/film/fichefilm_gen_cfilm=135212.html
4234,LES aRRIVANTS,2008,174004,Les Arrivants,https://www.allocine.fr/film/fichefilm_gen_cfilm=174004.html
4235,Arthur 3 et la guerre des deux mondes,2008,Not found,Not found,Not found
4236,Arthur et la vengeance de maltazard,2008,125317,Arthur et la vengeance de Maltazard,https://www.allocine.fr/film/fichefilm_gen_cfilm=125317.html
4237,"Au diable staline, vive les maries !",2008,137569,"Au diable Staline, vive les mariés !",https://www.allocine.fr/film/fichefilm_gen_cfilm=137569.html
4238,Au nom des trois couleurs,2008,147289,Au nom des trois couleurs,https://www.allocine.fr/film/fichefilm_gen_cfilm=147289.html
4239,Au voleur,2008,131248,Au voleur,https://www.allocine.fr/film/fichefilm_gen_cfilm=131248.html
4240,Avant-poste,2008,131249,Avant-poste,https://www.allocine.fr/film/fichefilm_gen_cfilm=131249.html
4241,Baby blues,2008,108906,Baby blues,https://www.allocine.fr/film/fichefilm_gen_cfilm=108906.html
4242,LE bALTRINGUE,2008,137696,Le Baltringue,https://www.allocine.fr/film/fichefilm_gen_cfilm=137696.html
4243,Banlieue 13 - ultimatum,2008,137189,Banlieue 13 - Ultimatum,https://www.allocine.fr/film/fichefilm_gen_cfilm=137189.html
4244,LES bARONS,2008,137281,Les Barons,https://www.allocine.fr/film/fichefilm_gen_cfilm=137281.html
4245,Bas-fonds,2008,711,Les Bas-Fonds,https://www.allocine.fr/film/fichefilm_gen_cfilm=711.html
4246,Beautiful valley,2008,127540,Beautiful Valley,https://www.allocine.fr/film/fichefilm_gen_cfilm=127540.html
4247,LES bEAUX GOSSES,2008,136666,Les Beaux Gosses,https://www.allocine.fr/film/fichefilm_gen_cfilm=136666.html
4248,LE bEL AGE,2008,3769,Le Bel âge,https://www.allocine.fr/film/fichefilm_gen_cfilm=3769.html
4249,Bellamy,2008,133457,Bellamy,https://www.allocine.fr/film/fichefilm_gen_cfilm=133457.html
4250,Bena,2008,192360,Bena,https://www.allocine.fr/film/fichefilm_gen_cfilm=192360.html
4251,Besa,2008,187897,Besa,https://www.allocine.fr/film/fichefilm_gen_cfilm=187897.html
4252,LA bLONDE AUX SEINS NUS,2008,134541,La Blonde aux seins nus,https://www.allocine.fr/film/fichefilm_gen_cfilm=134541.html
4253,LA bOITE DE PANDORE,2008,141827,La Boîte de Pandore,https://www.allocine.fr/film/fichefilm_gen_cfilm=141827.html
4254,LE bONHEUR DE PIERRE,2008,133194,Le Bonheur de Pierre,https://www.allocine.fr/film/fichefilm_gen_cfilm=133194.html
4255,Bonobos,2008,185058,Bonobos,https://www.allocine.fr/film/fichefilm_gen_cfilm=185058.html
4256,Bouquet final,2008,188335,Bouquet final,https://www.allocine.fr/film/fichefilm_gen_cfilm=188335.html
4257,Bruit des gens autour (le,2008,130952,Le bruit des gens autour,https://www.allocine.fr/film/fichefilm_gen_cfilm=130952.html
4258,Cargo,2008,109311,Cargo,https://www.allocine.fr/film/fichefilm_gen_cfilm=109311.html
4259,Carre blanc,2008,131855,Carré blanc,https://www.allocine.fr/film/fichefilm_gen_cfilm=131855.html
4260,Celle que j'aime,2008,138248,Celle que j'aime,https://www.allocine.fr/film/fichefilm_gen_cfilm=138248.html
4261,Cendres et sang,2008,125542,Cendres et sang,https://www.allocine.fr/film/fichefilm_gen_cfilm=125542.html
4262,C'est dur d'etre aime par des cons,2008,135832,C'est dur d'être aimé par des cons,https://www.allocine.fr/film/fichefilm_gen_cfilm=135832.html
4263,C'est ici que je vis,2008,135953,C'est ici que je vis,https://www.allocine.fr/film/fichefilm_gen_cfilm=135953.html
4264,LA cHANTEUSE DE TANGO,2008,134274,La Chanteuse de tango,https://www.allocine.fr/film/fichefilm_gen_cfilm=134274.html
4265,Chaque jour est une fête,2008,147461,Chaque jour est une fête,https://www.allocine.fr/film/fichefilm_gen_cfilm=147461.html
4266,LE cHEMIN NOIR,2008,186425,Le Chemin noir,https://www.allocine.fr/film/fichefilm_gen_cfilm=186425.html
4267,Chéri,2008,145622,Chéri,https://www.allocine.fr/film/fichefilm_gen_cfilm=145622.html
4268,Choron derniere vie et mort du professeur,2008,Not found,Not found,Not found
4269,Cineman,2008,124373,Cinéman,https://www.allocine.fr/film/fichefilm_gen_cfilm=124373.html
4270,LE cOACH,2008,127660,Le Coach,https://www.allocine.fr/film/fichefilm_gen_cfilm=127660.html
4271,Coco,2008,206775,Coco,https://www.allocine.fr/film/fichefilm_gen_cfilm=206775.html
4272,Coco chanel & igor stravinsky,2008,128901,Coco avant Chanel,https://www.allocine.fr/film/fichefilm_gen_cfilm=128901.html
4273,LE cODE A CHANGÉ,2008,128181,Le Code A Changé,https://www.allocine.fr/film/fichefilm_gen_cfilm=128181.html
4274,"Coluche, l'histoire d'un mec",2008,119023,"Coluche, l'histoire d'un mec",https://www.allocine.fr/film/fichefilm_gen_cfilm=119023.html
4275,Comme les autres,2008,14604,Des gens comme les autres,https://www.allocine.fr/film/fichefilm_gen_cfilm=14604.html
4276,Complices,2008,133717,Complices,https://www.allocine.fr/film/fichefilm_gen_cfilm=133717.html
4277,LA cOMTESSE,2008,288952,Jeanne du Barry,https://www.allocine.fr/film/fichefilm_gen_cfilm=288952.html
4278,LE cONCERT,2008,1000021173,"Renaud, le concert culte à La Cigale !",https://www.allocine.fr/film/fichefilm_gen_cfilm=1000021173.html
4279,LE cRIME EST NOTRE AFFAIRE,2008,133725,Le Crime est notre affaire,https://www.allocine.fr/film/fichefilm_gen_cfilm=133725.html
4280,Cyprien,2008,135816,Cyprien,https://www.allocine.fr/film/fichefilm_gen_cfilm=135816.html
4281,LA dAME DE TRÈFLE,2008,138202,La Dame de trèfle,https://www.allocine.fr/film/fichefilm_gen_cfilm=138202.html
4282,Dans ton sommeil,2008,137222,Dans ton sommeil,https://www.allocine.fr/film/fichefilm_gen_cfilm=137222.html
4283,Dau,2008,1000016992,The Real Sister,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000016992.html
4284,De l'autre cote du lit,2008,134189,De l'autre côté du lit,https://www.allocine.fr/film/fichefilm_gen_cfilm=134189.html
4285,Demain des l'aube,2008,136723,Demain dès l'aube...,https://www.allocine.fr/film/fichefilm_gen_cfilm=136723.html
4286,LE dERNIER POUR LA ROUTE,2008,109410,Le Dernier pour la route,https://www.allocine.fr/film/fichefilm_gen_cfilm=109410.html
4287,Diamant 13,2008,314908,Diamant brut,https://www.allocine.fr/film/fichefilm_gen_cfilm=314908.html
4288,LA dIFFÉRENCE C'EST QUE C'EST PAS PAREIL,2008,131255,"La Différence, c'est que c'est pas pareil",https://www.allocine.fr/film/fichefilm_gen_cfilm=131255.html
4289,Dix millions de centimes,2008,54686,Dix millions de centimes,https://www.allocine.fr/film/fichefilm_gen_cfilm=54686.html
4290,Domaine,2008,293706,Le Domaine,https://www.allocine.fr/film/fichefilm_gen_cfilm=293706.html
4291,LA dOMINATION MASCULINE,2008,126900,La Domination masculine,https://www.allocine.fr/film/fichefilm_gen_cfilm=126900.html
4292,Eden à l'ouest,2008,133334,Eden à l'Ouest,https://www.allocine.fr/film/fichefilm_gen_cfilm=133334.html
4293,Elève libre,2008,130898,Elève libre,https://www.allocine.fr/film/fichefilm_gen_cfilm=130898.html
4294,L'eMMERDEUR,2008,29682,L'Emmerdeur,https://www.allocine.fr/film/fichefilm_gen_cfilm=29682.html
4295,En souvenir de nous,2008,127781,En souvenir de nous,https://www.allocine.fr/film/fichefilm_gen_cfilm=127781.html
4296,L'eNFANCE DU MAL,2008,110600,L'Enfance du mal,https://www.allocine.fr/film/fichefilm_gen_cfilm=110600.html
4297,LES eNFANTS DE DON QUICHOTTE (ACTE 1,2008,Not found,Not found,Not found
4298,L'eNFER DE HENRI-GEORGES CLOUZOT,2008,Not found,Not found,Not found
4299,Enter the void (soudain le vide,2008,60779,Enter the Void,https://www.allocine.fr/film/fichefilm_gen_cfilm=60779.html
4300,Envoyes tres speciaux,2008,132645,Envoyés très spéciaux,https://www.allocine.fr/film/fichefilm_gen_cfilm=132645.html
4301,Erreur de la banque en votre faveur,2008,133826,Erreur de la banque en votre faveur,https://www.allocine.fr/film/fichefilm_gen_cfilm=133826.html
4302,Espion(s,2008,313747,L’Espion de Dieu,https://www.allocine.fr/film/fichefilm_gen_cfilm=313747.html
4303,Ex,2008,310732,Saint-Ex,https://www.allocine.fr/film/fichefilm_gen_cfilm=310732.html
4304,Eyes of war,2008,135491,Eyes of War,https://www.allocine.fr/film/fichefilm_gen_cfilm=135491.html
4305,Fais-moi plaisir !,2008,139835,Fais-moi plaisir !,https://www.allocine.fr/film/fichefilm_gen_cfilm=139835.html
4306,LA fEMME INVISIBLE,2008,179599,La Femme invisible,https://www.allocine.fr/film/fichefilm_gen_cfilm=179599.html
4307,LE fIL,2008,320038,Le Fil,https://www.allocine.fr/film/fichefilm_gen_cfilm=320038.html
4308,LA fILLE DU RER,2008,134185,La Fille du RER,https://www.allocine.fr/film/fichefilm_gen_cfilm=134185.html
4309,Fix me,2008,183195,Fix ME,https://www.allocine.fr/film/fichefilm_gen_cfilm=183195.html
4310,Fleur du desert,2008,138826,Fleur du désert,https://www.allocine.fr/film/fichefilm_gen_cfilm=138826.html
4311,LA fOLLE HISTOIRE D'AMOUR DE SIMON ESKENAZY,2008,129666,La Folle histoire d'amour de Simon Eskenazy,https://www.allocine.fr/film/fichefilm_gen_cfilm=129666.html
4312,From paris with love,2008,135259,From Paris With Love,https://www.allocine.fr/film/fichefilm_gen_cfilm=135259.html
4313,Gamines,2008,138359,Gamines,https://www.allocine.fr/film/fichefilm_gen_cfilm=138359.html
4314,Generation electro,2008,136283,Génération Electro,https://www.allocine.fr/film/fichefilm_gen_cfilm=136283.html
4315,Gerboise bleue,2008,141578,Gerboise Bleue,https://www.allocine.fr/film/fichefilm_gen_cfilm=141578.html
4316,Guerre des miss (la,2008,133269,La Guerre des miss,https://www.allocine.fr/film/fichefilm_gen_cfilm=133269.html
4317,Habana muda,2008,209059,Habana Muda,https://www.allocine.fr/film/fichefilm_gen_cfilm=209059.html
4318,Hadewijch,2008,128108,Hadewijch,https://www.allocine.fr/film/fichefilm_gen_cfilm=128108.html
4319,LES hERBES FOLLES,2008,132036,Les herbes folles,https://www.allocine.fr/film/fichefilm_gen_cfilm=132036.html
4320,LE hERISSON,2008,305625,Nina et le secret du hérisson,https://www.allocine.fr/film/fichefilm_gen_cfilm=305625.html
4321,Home sweet home,2008,323739,Home Sweet Home: Rebirth,https://www.allocine.fr/film/fichefilm_gen_cfilm=323739.html
4322,L'hOMME DE CHEVET,2008,59209,L'homme de chevet,https://www.allocine.fr/film/fichefilm_gen_cfilm=59209.html
4323,LES hOMMES,2008,178974,Millenium : Les hommes qui n’aimaient pas les femmes,https://www.allocine.fr/film/fichefilm_gen_cfilm=178974.html
4324,LA hORDE,2008,1276,La Horde sauvage,https://www.allocine.fr/film/fichefilm_gen_cfilm=1276.html
4325,Humains,2008,2217,Désirs humains,https://www.allocine.fr/film/fichefilm_gen_cfilm=2217.html
4326,Ich bin eine terroristin,2008,198778,Ich bin eine Terroristin,https://www.allocine.fr/film/fichefilm_gen_cfilm=198778.html
4327,Igor,2008,233786,Igor,https://www.allocine.fr/film/fichefilm_gen_cfilm=233786.html
4328,Il divo,2008,132962,Il Divo,https://www.allocine.fr/film/fichefilm_gen_cfilm=132962.html
4329,Incognito,2008,133038,Incognito,https://www.allocine.fr/film/fichefilm_gen_cfilm=133038.html
4330,L'iNFILTRÉ,2008,1000021765,Infiltrée,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000021765.html
4331,Irene,2008,140989,Irène,https://www.allocine.fr/film/fichefilm_gen_cfilm=140989.html
4332,Ivul,2008,138597,Ivul,https://www.allocine.fr/film/fichefilm_gen_cfilm=138597.html
4333,J'ai oublié de te dire,2008,28446,J'ai oublié de te dire,https://www.allocine.fr/film/fichefilm_gen_cfilm=28446.html
4334,J'aimerais partager le printemps avec quelqu'un,2008,134522,J'aimerais partager le printemps avec quelqu'un,https://www.allocine.fr/film/fichefilm_gen_cfilm=134522.html
4335,"Jasper, pingouin explorateur",2008,138824,"Jasper, pingouin explorateur",https://www.allocine.fr/film/fichefilm_gen_cfilm=138824.html
4336,Jcvd,2008,111414,JCVD,https://www.allocine.fr/film/fichefilm_gen_cfilm=111414.html
4337,Je l'aimais,2008,134701,Je l'aimais,https://www.allocine.fr/film/fichefilm_gen_cfilm=134701.html
4338,Je ne dis pas non,2008,139791,Je ne dis pas non,https://www.allocine.fr/film/fichefilm_gen_cfilm=139791.html
4339,Je suis,2008,265940,Je suis toujours là,https://www.allocine.fr/film/fichefilm_gen_cfilm=265940.html
4340,Je suis heureux que ma mère soit vivante,2008,134567,Je suis heureux que ma mère soit vivante,https://www.allocine.fr/film/fichefilm_gen_cfilm=134567.html
4341,Je vais te manquer,2008,126895,Je vais te manquer,https://www.allocine.fr/film/fichefilm_gen_cfilm=126895.html
4342,J'irai dormir a hollywood,2008,130210,J'irai dormir à Hollywood,https://www.allocine.fr/film/fichefilm_gen_cfilm=130210.html
4343,John rabe le juste de nankin,2008,Not found,Not found,Not found
4344,Joueuse,2008,129373,Joueuse,https://www.allocine.fr/film/fichefilm_gen_cfilm=129373.html
4345,LE jOUR OU DIEU EST PARTI EN VOYAGE,2008,137325,Le Jour où Dieu est parti en voyage,https://www.allocine.fr/film/fichefilm_gen_cfilm=137325.html
4346,"Kerity, la maison des contes",2008,145282,Kérity la maison des contes,https://www.allocine.fr/film/fichefilm_gen_cfilm=145282.html
4347,King guillaume,2008,135916,King Guillaume,https://www.allocine.fr/film/fichefilm_gen_cfilm=135916.html
4348,Kirot,2008,132855,Loin d'Eden,https://www.allocine.fr/film/fichefilm_gen_cfilm=132855.html
4349,Kurdish lover,2008,192260,Kurdish Lover,https://www.allocine.fr/film/fichefilm_gen_cfilm=192260.html
4350,La camara oscura,2008,140442,La Camara Oscura,https://www.allocine.fr/film/fichefilm_gen_cfilm=140442.html
4351,Lagerfeld confidentiel,2008,111567,Lagerfeld Confidentiel,https://www.allocine.fr/film/fichefilm_gen_cfilm=111567.html
4352,Largo winch,2008,128357,Largo Winch,https://www.allocine.fr/film/fichefilm_gen_cfilm=128357.html
4353,LES lASCARS,2008,297983,Les Trois lascars,https://www.allocine.fr/film/fichefilm_gen_cfilm=297983.html
4355,LA lIGNE BLANCHE,2008,130424,La Ligne blanche,https://www.allocine.fr/film/fichefilm_gen_cfilm=130424.html
4356,Lignes de front,2008,130945,Lignes de front,https://www.allocine.fr/film/fichefilm_gen_cfilm=130945.html
4357,Lino,2008,139849,Lino,https://www.allocine.fr/film/fichefilm_gen_cfilm=139849.html
4358,Lol (laughing out loud,2008,134003,LOL (Laughing Out Loud) ®,https://www.allocine.fr/film/fichefilm_gen_cfilm=134003.html
4359,Looking for eric,2008,136219,Looking for Eric,https://www.allocine.fr/film/fichefilm_gen_cfilm=136219.html
4360,Loup,2008,127524,Le Loup de Wall Street,https://www.allocine.fr/film/fichefilm_gen_cfilm=127524.html
4362,Lucky luke,2008,125611,Lucky Luke,https://www.allocine.fr/film/fichefilm_gen_cfilm=125611.html
4363,Mademoiselle chambon,2008,136372,Mademoiselle Chambon,https://www.allocine.fr/film/fichefilm_gen_cfilm=136372.html
4364,Magique,2008,234291,Kubo et l'armure magique,https://www.allocine.fr/film/fichefilm_gen_cfilm=234291.html
4366,LA mAISON DE MON PÈRE,2008,18368,Dans la maison de mon père,https://www.allocine.fr/film/fichefilm_gen_cfilm=18368.html
4367,"Maniquerville, le temps retrouvé",2008,Not found,Not found,Not found
4368,Marching band,2008,314009,En fanfare,https://www.allocine.fr/film/fichefilm_gen_cfilm=314009.html
4369,Marga,2008,138598,Marga,https://www.allocine.fr/film/fichefilm_gen_cfilm=138598.html
4370,Mariage chez les bodin's,2008,135205,Mariage chez les Bodin's,https://www.allocine.fr/film/fichefilm_gen_cfilm=135205.html
4371,Mer noire,2008,8016,"La Mer Noire, mort ou sursis ?",https://www.allocine.fr/film/fichefilm_gen_cfilm=8016.html
4372,Micmacs à tire-larigot,2008,132791,Micmacs à tire-larigot,https://www.allocine.fr/film/fichefilm_gen_cfilm=132791.html
4373,LE mISSIONNAIRE,2008,125145,Le Missionnaire,https://www.allocine.fr/film/fichefilm_gen_cfilm=125145.html
4374,"Moi, la finance et le developpement durable",2008,183165,"Moi, la finance et le développement durable",https://www.allocine.fr/film/fichefilm_gen_cfilm=183165.html
4375,Morceaux de conversations avec jean-luc godard,2008,140407,Morceaux de conversations avec Jean-Luc Godard,https://www.allocine.fr/film/fichefilm_gen_cfilm=140407.html
4376,Moveon.org,2008,Not found,Not found,Not found
4377,Ne me libérez pas je m'en charge,2008,142077,Ne me libérez pas je m'en charge,https://www.allocine.fr/film/fichefilm_gen_cfilm=142077.html
4378,Nes en 68,2008,246978,Nés en Chine,https://www.allocine.fr/film/fichefilm_gen_cfilm=246978.html
4379,Neuilly sa mere !,2008,259640,"Neuilly sa mère, sa mère",https://www.allocine.fr/film/fichefilm_gen_cfilm=259640.html
4380,No pasaran il était une fois dans le sud-ouest,2008,Not found,Not found,Not found
4381,"Non, ma fille, tu n'iras pas danser",2008,137722,"Non ma fille, tu n'iras pas danser",https://www.allocine.fr/film/fichefilm_gen_cfilm=137722.html
4382,Nuit bleue,2008,138960,Nuit bleue,https://www.allocine.fr/film/fichefilm_gen_cfilm=138960.html
4383,Nuit de chien,2008,134187,Nuit de chien,https://www.allocine.fr/film/fichefilm_gen_cfilm=134187.html
4384,Nulle part terre promise,2008,129914,"Nulle part, terre promise",https://www.allocine.fr/film/fichefilm_gen_cfilm=129914.html
4385,Océans,2008,28714,Océans,https://www.allocine.fr/film/fichefilm_gen_cfilm=28714.html
4386,L'oPÉRA AU BOUT DU MONDE,2008,Not found,Not found,Not found
4387,Orpailleur,2008,171820,Orpailleur,https://www.allocine.fr/film/fichefilm_gen_cfilm=171820.html
4388,Oss 117 rio ne répond plus,2008,111835,OSS 117 : Rio ne répond plus,https://www.allocine.fr/film/fichefilm_gen_cfilm=111835.html
4389,Paris nord sud,2008,110969,Paris nord-sud,https://www.allocine.fr/film/fichefilm_gen_cfilm=110969.html
4390,Partir,2008,1000001896,Partir un jour,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000001896.html
4391,LE pÈRE DE MES ENFANTS,2008,135027,Le Père de mes enfants,https://www.allocine.fr/film/fichefilm_gen_cfilm=135027.html
4392,LE pETIT NICOLAS,2008,270135,Le Petit Nicolas - Qu’est-ce qu’on attend pour être heureux ?,https://www.allocine.fr/film/fichefilm_gen_cfilm=270135.html
4393,Plein sud,2008,30704,Plein Sud,https://www.allocine.fr/film/fichefilm_gen_cfilm=30704.html
